tag,MSE,R2,knr__n_neighbors,knr__weights,knr__metric,high_corr_features_remover__corr_threshold,pca__n_components
only_properties + high_corr_features_remover + knr,148.8499582309109,0.8691818603663588,15,distance,nan_euclidean,0.85,
only_properties + high_corr_features_remover + knr,119.40249119800836,0.8950620346032322,5,distance,cosine,0.99,
only_properties + high_corr_features_remover + knr,123.24369884659026,0.8916861543241495,5,distance,euclidean,0.99,
only_properties + high_corr_features_remover + knr,103.27559848198328,0.9092353009464376,5,distance,cityblock,0.99,
only_properties + high_corr_features_remover + knr,123.58219211666372,0.8913886664350309,5,distance,nan_euclidean,0.99,
only_properties + high_corr_features_remover + knr,124.94198064578302,0.8901936039184624,15,distance,cosine,0.99,
only_properties + high_corr_features_remover + knr,138.6252236286865,0.8781679613690593,15,distance,euclidean,0.99,
only_properties + high_corr_features_remover + knr,117.17979887928794,0.8970154679637032,15,distance,cityblock,0.99,
only_properties + high_corr_features_remover + knr,138.81836752833675,0.8779982150961404,15,distance,nan_euclidean,0.99,
only_formula + high_corr_features_remover + knr,99.84183461574511,0.912253095551564,5,distance,cosine,0.85,
only_formula + high_corr_features_remover + knr,99.10756679587458,0.9128984135034796,5,distance,euclidean,0.85,
only_formula + high_corr_features_remover + knr,93.69258174742868,0.9176574223644882,5,distance,cityblock,0.85,
only_formula + high_corr_features_remover + knr,99.70838905093636,0.91237037539993,5,distance,nan_euclidean,0.85,
only_formula + high_corr_features_remover + knr,104.7884264777074,0.907905738302696,15,distance,cosine,0.85,
only_formula + high_corr_features_remover + knr,114.5668662449199,0.8993118675749533,15,distance,euclidean,0.85,
only_formula + high_corr_features_remover + knr,106.23411911295447,0.9066351781811292,15,distance,cityblock,0.85,
only_formula + high_corr_features_remover + knr,114.10004620637184,0.8997221366117227,15,distance,nan_euclidean,0.85,
only_formula + high_corr_features_remover + knr,100.00345089158526,0.9121110576175852,5,distance,cosine,0.99,
only_formula + high_corr_features_remover + knr,99.31325342265154,0.9127176439407448,5,distance,euclidean,0.99,
only_formula + high_corr_features_remover + knr,93.95634918022184,0.9174256079571208,5,distance,cityblock,0.99,
only_formula + high_corr_features_remover + knr,99.13931541710822,0.9128705109389436,5,distance,nan_euclidean,0.99,
only_formula + high_corr_features_remover + knr,104.23158132177176,0.9083951267326916,15,distance,cosine,0.99,
only_formula + high_corr_features_remover + knr,114.72414265058728,0.8991736437753487,15,distance,euclidean,0.99,
only_formula + high_corr_features_remover + knr,106.69653149318113,0.9062287828549648,15,distance,cityblock,0.99,
only_formula + high_corr_features_remover + knr,113.8820234086939,0.8999137479304555,15,distance,nan_euclidean,0.99,
